Date,Chevron,ConocoPhillips,ExxonMobil,Shell,BP,Halliburton,Baker Hughes,Maersk,Hapag-Lloyd
2024-01-26,136.64581298828125,105.52214050292969,95.44013977050781,58.252418518066406,31.836139678955078,35.69110107421875,29.090158462524414,7.721480846405029,74.49801635742188
2024-01-29,136.5908203125,104.92979431152344,95.56060028076172,58.47373962402344,31.836139678955078,35.367759704589844,28.632043838500977,7.587776184082031,75.80414581298828
2024-01-30,137.54368591308594,107.23336791992188,97.15436553955078,58.9163703918457,32.06844711303711,35.00638198852539,28.00214195251465,7.671342372894287,68.11985778808594
2024-01-31,135.07904052734375,105.18366241455078,95.26408386230469,58.01266098022461,31.36256980895996,33.90322494506836,27.200441360473633,7.671342372894287,68.11985778808594
2024-02-01,135.50050354003906,104.72293853759766,94.87492370605469,59.09158706665039,31.389379501342773,33.69400405883789,27.324514389038086,7.520923614501953,66.07107543945312
2024-02-02,139.486083984375,104.01777648925781,94.4857406616211,58.37229919433594,30.951555252075195,33.066341400146484,27.66809844970703,7.395574569702148,65.35961151123047
2024-02-05,139.5685577392578,103.397216796875,94.09657287597656,58.07721710205078,30.594144821166992,32.83810043334961,27.48676300048828,7.512567043304443,68.96147918701172
2024-02-06,139.5868682861328,104.85456848144531,94.74518585205078,58.6950569152832,32.51521301269531,33.11388397216797,28.049861907958984,7.704768180847168,68.46043395996094
2024-02-07,139.38531494140625,105.60675811767578,94.71739959716797,58.612064361572266,32.31863784790039,33.03780746459961,27.792171478271484,7.788333415985107,68.36235809326172
2024-02-08,141.15359497070312,107.09231567382812,96.33895111083984,58.612064361572266,32.35437774658203,33.313594818115234,27.983051300048828,6.618412971496582,61.64630126953125
2024-02-09,138.38661193847656,104.5160903930664,94.30043029785156,58.77804946899414,32.48841094970703,32.81907653808594,27.734907150268555,6.568273067474365,61.952110290527344
2024-02-12,139.3394775390625,104.45967864990234,95.59767150878906,59.156131744384766,32.55095672607422,32.83810043334961,28.359779357910156,6.5599164962768555,64.19168090820312
2024-02-13,137.98348999023438,103.20916748046875,94.774658203125,58.48296356201172,32.202484130859375,32.39112854003906,27.88872528076172,6.442924499511719,64.19168090820312
2024-02-14,138.359130859375,103.53824615478516,94.30706787109375,58.492183685302734,31.952295303344727,32.52427291870117,27.734907150268555,6.484707355499268,62.511112213134766
